filename,width,height,class,xmin,ymin,xmax,ymax
GOPR6674_JPG.rf.86c6835357b744c41ee15a30e1e2e945.jpg,640,480,occupied,237,173,300,261
GOPR6674_JPG.rf.86c6835357b744c41ee15a30e1e2e945.jpg,640,480,occupied,299,189,377,299
GOPR6674_JPG.rf.86c6835357b744c41ee15a30e1e2e945.jpg,640,480,occupied,2,230,62,281
GOPR6674_JPG.rf.86c6835357b744c41ee15a30e1e2e945.jpg,640,480,occupied,380,208,448,324
GOPR6674_JPG.rf.86c6835357b744c41ee15a30e1e2e945.jpg,640,480,occupied,441,215,510,361
GOPR6674_JPG.rf.86c6835357b744c41ee15a30e1e2e945.jpg,640,480,occupied,515,247,581,401
GOPR6674_JPG.rf.86c6835357b744c41ee15a30e1e2e945.jpg,640,480,occupied,112,356,251,438
GOPR6684_JPG.rf.955048bce66970715c0c6483924f0ed5.jpg,640,480,occupied,27,160,51,207
GOPR6684_JPG.rf.955048bce66970715c0c6483924f0ed5.jpg,640,480,occupied,40,163,75,215
GOPR6684_JPG.rf.955048bce66970715c0c6483924f0ed5.jpg,640,480,occupied,68,159,116,221
GOPR6684_JPG.rf.955048bce66970715c0c6483924f0ed5.jpg,640,480,occupied,126,173,173,242
GOPR6684_JPG.rf.955048bce66970715c0c6483924f0ed5.jpg,640,480,occupied,174,173,231,256
GOPR6684_JPG.rf.955048bce66970715c0c6483924f0ed5.jpg,640,480,occupied,343,195,401,289
GOPR6684_JPG.rf.955048bce66970715c0c6483924f0ed5.jpg,640,480,free,214,199,264,291
GOPR6684_JPG.rf.955048bce66970715c0c6483924f0ed5.jpg,640,480,free,269,208,335,301
GOPR6684_JPG.rf.955048bce66970715c0c6483924f0ed5.jpg,640,480,occupied,412,202,463,307
GOPR6684_JPG.rf.955048bce66970715c0c6483924f0ed5.jpg,640,480,occupied,463,215,522,314
GOPR6684_JPG.rf.955048bce66970715c0c6483924f0ed5.jpg,640,480,occupied,514,227,581,324
GOPR6684_JPG.rf.955048bce66970715c0c6483924f0ed5.jpg,640,480,occupied,2,255,61,305
GOPR6684_JPG.rf.955048bce66970715c0c6483924f0ed5.jpg,640,480,occupied,49,279,155,372
GOPR6684_JPG.rf.955048bce66970715c0c6483924f0ed5.jpg,640,480,occupied,174,341,304,426
GOPR6684_JPG.rf.955048bce66970715c0c6483924f0ed5.jpg,640,480,occupied,505,394,631,444
GOPR6807_JPG.rf.7dd5c979a14d809c2966c54c09205213.jpg,640,480,free,466,150,493,176
GOPR6807_JPG.rf.7dd5c979a14d809c2966c54c09205213.jpg,640,480,free,428,147,460,181
GOPR6807_JPG.rf.7dd5c979a14d809c2966c54c09205213.jpg,640,480,free,394,144,433,186
GOPR6807_JPG.rf.7dd5c979a14d809c2966c54c09205213.jpg,640,480,occupied,349,148,407,197
GOPR6807_JPG.rf.7dd5c979a14d809c2966c54c09205213.jpg,640,480,free,105,160,135,205
GOPR6807_JPG.rf.7dd5c979a14d809c2966c54c09205213.jpg,640,480,occupied,60,152,99,217
GOPR6807_JPG.rf.7dd5c979a14d809c2966c54c09205213.jpg,640,480,free,303,161,349,212
GOPR6807_JPG.rf.7dd5c979a14d809c2966c54c09205213.jpg,640,480,occupied,254,157,305,231
GOPR6807_JPG.rf.7dd5c979a14d809c2966c54c09205213.jpg,640,480,occupied,191,179,248,248
GOPR6807_JPG.rf.7dd5c979a14d809c2966c54c09205213.jpg,640,480,occupied,131,190,181,268
GOPR6807_JPG.rf.7dd5c979a14d809c2966c54c09205213.jpg,640,480,free,87,219,129,279
GOPR6807_JPG.rf.7dd5c979a14d809c2966c54c09205213.jpg,640,480,occupied,29,227,76,295
GOPR6807_JPG.rf.7dd5c979a14d809c2966c54c09205213.jpg,640,480,occupied,433,94,469,127
GOPR6807_JPG.rf.7dd5c979a14d809c2966c54c09205213.jpg,640,480,occupied,348,101,388,142
GOPR6807_JPG.rf.7dd5c979a14d809c2966c54c09205213.jpg,640,480,free,391,112,414,137
GOPR6807_JPG.rf.7dd5c979a14d809c2966c54c09205213.jpg,640,480,free,418,112,439,138
GOPR6807_JPG.rf.7dd5c979a14d809c2966c54c09205213.jpg,640,480,occupied,271,106,317,158
GOPR6807_JPG.rf.7dd5c979a14d809c2966c54c09205213.jpg,640,480,free,316,117,346,147
GOPR6807_JPG.rf.7dd5c979a14d809c2966c54c09205213.jpg,640,480,occupied,501,124,531,157
GOPR6807_JPG.rf.7dd5c979a14d809c2966c54c09205213.jpg,640,480,free,229,122,264,160
GOPR6807_JPG.rf.7dd5c979a14d809c2966c54c09205213.jpg,640,480,occupied,186,116,229,170
GOPR6807_JPG.rf.7dd5c979a14d809c2966c54c09205213.jpg,640,480,free,483,139,513,164
GOPR6807_JPG.rf.7dd5c979a14d809c2966c54c09205213.jpg,640,480,occupied,137,131,177,186
GOPR6726_JPG.rf.8cdfa2f15e5ccff6d88b5f066d53323f.jpg,640,480,occupied,525,134,561,187
GOPR6726_JPG.rf.8cdfa2f15e5ccff6d88b5f066d53323f.jpg,640,480,occupied,53,139,122,189
GOPR6726_JPG.rf.8cdfa2f15e5ccff6d88b5f066d53323f.jpg,640,480,free,73,190,117,217
GOPR6726_JPG.rf.8cdfa2f15e5ccff6d88b5f066d53323f.jpg,640,480,free,78,227,138,265
GOPR6726_JPG.rf.8cdfa2f15e5ccff6d88b5f066d53323f.jpg,640,480,occupied,268,208,351,301
GOPR6726_JPG.rf.8cdfa2f15e5ccff6d88b5f066d53323f.jpg,640,480,free,95,272,168,325
GOPR6726_JPG.rf.8cdfa2f15e5ccff6d88b5f066d53323f.jpg,640,480,occupied,324,251,428,368
GOPR6726_JPG.rf.8cdfa2f15e5ccff6d88b5f066d53323f.jpg,640,480,occupied,417,292,506,423
GOPR6726_JPG.rf.8cdfa2f15e5ccff6d88b5f066d53323f.jpg,640,480,free,132,331,219,394
GOPR6726_JPG.rf.8cdfa2f15e5ccff6d88b5f066d53323f.jpg,640,480,occupied,499,322,578,445
GOPR6726_JPG.rf.8cdfa2f15e5ccff6d88b5f066d53323f.jpg,640,480,free,213,372,295,452
GOPR6726_JPG.rf.8cdfa2f15e5ccff6d88b5f066d53323f.jpg,640,480,occupied,336,51,375,86
GOPR6726_JPG.rf.8cdfa2f15e5ccff6d88b5f066d53323f.jpg,640,480,occupied,373,62,408,97
GOPR6726_JPG.rf.8cdfa2f15e5ccff6d88b5f066d53323f.jpg,640,480,occupied,403,71,442,109
GOPR6726_JPG.rf.8cdfa2f15e5ccff6d88b5f066d53323f.jpg,640,480,occupied,478,115,514,162
parking3_mp4-86_jpg.rf.988315890b5f305487608196927e0c4f.jpg,640,512,free,514,101,594,186
parking3_mp4-86_jpg.rf.988315890b5f305487608196927e0c4f.jpg,640,512,occupied,0,151,95,369
parking3_mp4-86_jpg.rf.988315890b5f305487608196927e0c4f.jpg,640,512,free,146,298,284,455
parking3_mp4-86_jpg.rf.988315890b5f305487608196927e0c4f.jpg,640,512,free,418,293,538,493
parking3_mp4-86_jpg.rf.988315890b5f305487608196927e0c4f.jpg,640,512,occupied,76,35,154,122
parking3_mp4-86_jpg.rf.988315890b5f305487608196927e0c4f.jpg,640,512,occupied,166,32,260,124
parking3_mp4-86_jpg.rf.988315890b5f305487608196927e0c4f.jpg,640,512,occupied,3,51,64,123
parking3_mp4-86_jpg.rf.988315890b5f305487608196927e0c4f.jpg,640,512,occupied,361,44,458,147
parking_lot_1_mp4-84_jpg.rf.93ec8f8bf993176ab09bb840f148aa46.jpg,640,360,occupied,385,169,418,196
parking_lot_1_mp4-84_jpg.rf.93ec8f8bf993176ab09bb840f148aa46.jpg,640,360,occupied,259,173,296,204
parking_lot_1_mp4-84_jpg.rf.93ec8f8bf993176ab09bb840f148aa46.jpg,640,360,free,358,181,380,199
parking_lot_1_mp4-84_jpg.rf.93ec8f8bf993176ab09bb840f148aa46.jpg,640,360,free,317,183,345,199
parking_lot_1_mp4-84_jpg.rf.93ec8f8bf993176ab09bb840f148aa46.jpg,640,360,occupied,116,182,148,211
parking_lot_1_mp4-84_jpg.rf.93ec8f8bf993176ab09bb840f148aa46.jpg,640,360,occupied,82,185,110,209
parking_lot_1_mp4-84_jpg.rf.93ec8f8bf993176ab09bb840f148aa46.jpg,640,360,occupied,189,183,222,212
parking_lot_1_mp4-84_jpg.rf.93ec8f8bf993176ab09bb840f148aa46.jpg,640,360,free,228,190,257,209
parking_lot_1_mp4-84_jpg.rf.93ec8f8bf993176ab09bb840f148aa46.jpg,640,360,occupied,47,187,74,212
parking_lot_1_mp4-84_jpg.rf.93ec8f8bf993176ab09bb840f148aa46.jpg,640,360,free,15,191,41,211
parking_lot_1_mp4-84_jpg.rf.93ec8f8bf993176ab09bb840f148aa46.jpg,640,360,free,158,193,183,212
parking_lot_1_mp4-84_jpg.rf.93ec8f8bf993176ab09bb840f148aa46.jpg,640,360,occupied,466,187,498,218
parking_lot_1_mp4-84_jpg.rf.93ec8f8bf993176ab09bb840f148aa46.jpg,640,360,occupied,421,190,463,217
parking_lot_1_mp4-84_jpg.rf.93ec8f8bf993176ab09bb840f148aa46.jpg,640,360,occupied,342,190,372,219
parking_lot_1_mp4-84_jpg.rf.93ec8f8bf993176ab09bb840f148aa46.jpg,640,360,occupied,301,199,337,235
parking_lot_1_mp4-84_jpg.rf.93ec8f8bf993176ab09bb840f148aa46.jpg,640,360,occupied,210,209,245,240
parking_lot_1_mp4-84_jpg.rf.93ec8f8bf993176ab09bb840f148aa46.jpg,640,360,free,255,217,292,240
parking_lot_1_mp4-84_jpg.rf.93ec8f8bf993176ab09bb840f148aa46.jpg,640,360,occupied,504,210,555,246
parking_lot_1_mp4-84_jpg.rf.93ec8f8bf993176ab09bb840f148aa46.jpg,640,360,occupied,426,215,465,245
parking_lot_1_mp4-84_jpg.rf.93ec8f8bf993176ab09bb840f148aa46.jpg,640,360,occupied,385,216,419,251
parking_lot_1_mp4-84_jpg.rf.93ec8f8bf993176ab09bb840f148aa46.jpg,640,360,free,476,232,504,253
parking_lot_1_mp4-84_jpg.rf.93ec8f8bf993176ab09bb840f148aa46.jpg,640,360,occupied,333,222,383,262
parking_lot_1_mp4-84_jpg.rf.93ec8f8bf993176ab09bb840f148aa46.jpg,640,360,occupied,176,227,215,267
parking_lot_1_mp4-84_jpg.rf.93ec8f8bf993176ab09bb840f148aa46.jpg,640,360,occupied,123,231,165,274
parking_lot_1_mp4-84_jpg.rf.93ec8f8bf993176ab09bb840f148aa46.jpg,640,360,occupied,63,233,104,278
parking_lot_1_mp4-84_jpg.rf.93ec8f8bf993176ab09bb840f148aa46.jpg,640,360,free,231,243,266,272
parking_lot_1_mp4-84_jpg.rf.93ec8f8bf993176ab09bb840f148aa46.jpg,640,360,occupied,5,235,47,281
parking_lot_1_mp4-84_jpg.rf.93ec8f8bf993176ab09bb840f148aa46.jpg,640,360,free,282,246,322,278
parking_lot_1_mp4-84_jpg.rf.93ec8f8bf993176ab09bb840f148aa46.jpg,640,360,occupied,512,281,567,328
parking_lot_1_mp4-84_jpg.rf.93ec8f8bf993176ab09bb840f148aa46.jpg,640,360,occupied,586,279,639,332
parking_lot_1_mp4-84_jpg.rf.93ec8f8bf993176ab09bb840f148aa46.jpg,640,360,occupied,378,279,436,350
parking_lot_1_mp4-84_jpg.rf.93ec8f8bf993176ab09bb840f148aa46.jpg,640,360,occupied,453,286,506,353
parking_lot_1_mp4-84_jpg.rf.93ec8f8bf993176ab09bb840f148aa46.jpg,640,360,occupied,42,294,106,359
parking_lot_1_mp4-84_jpg.rf.93ec8f8bf993176ab09bb840f148aa46.jpg,640,360,occupied,207,299,270,358
parking_lot_1_mp4-84_jpg.rf.93ec8f8bf993176ab09bb840f148aa46.jpg,640,360,occupied,290,299,362,358
parking_lot_1_mp4-84_jpg.rf.93ec8f8bf993176ab09bb840f148aa46.jpg,640,360,occupied,1,306,26,358
parking_lot_1_mp4-84_jpg.rf.93ec8f8bf993176ab09bb840f148aa46.jpg,640,360,occupied,134,308,196,358
parking_lot_1_mp4-123_jpg.rf.999287481e6e7c21bf381eba774f31f2.jpg,640,360,occupied,376,167,414,196
parking_lot_1_mp4-123_jpg.rf.999287481e6e7c21bf381eba774f31f2.jpg,640,360,occupied,254,175,288,206
parking_lot_1_mp4-123_jpg.rf.999287481e6e7c21bf381eba774f31f2.jpg,640,360,free,361,186,383,203
parking_lot_1_mp4-123_jpg.rf.999287481e6e7c21bf381eba774f31f2.jpg,640,360,free,320,186,345,205
parking_lot_1_mp4-123_jpg.rf.999287481e6e7c21bf381eba774f31f2.jpg,640,360,free,291,187,315,205
parking_lot_1_mp4-123_jpg.rf.999287481e6e7c21bf381eba774f31f2.jpg,640,360,occupied,117,183,143,209
parking_lot_1_mp4-123_jpg.rf.999287481e6e7c21bf381eba774f31f2.jpg,640,360,occupied,191,188,220,209
parking_lot_1_mp4-123_jpg.rf.999287481e6e7c21bf381eba774f31f2.jpg,640,360,occupied,45,185,75,213
parking_lot_1_mp4-123_jpg.rf.999287481e6e7c21bf381eba774f31f2.jpg,640,360,occupied,420,186,457,213
parking_lot_1_mp4-123_jpg.rf.999287481e6e7c21bf381eba774f31f2.jpg,640,360,occupied,85,188,108,214
parking_lot_1_mp4-123_jpg.rf.999287481e6e7c21bf381eba774f31f2.jpg,640,360,free,224,194,249,211
parking_lot_1_mp4-123_jpg.rf.999287481e6e7c21bf381eba774f31f2.jpg,640,360,occupied,464,184,499,220
parking_lot_1_mp4-123_jpg.rf.999287481e6e7c21bf381eba774f31f2.jpg,640,360,free,17,196,45,213
parking_lot_1_mp4-123_jpg.rf.999287481e6e7c21bf381eba774f31f2.jpg,640,360,free,154,195,182,215
parking_lot_1_mp4-123_jpg.rf.999287481e6e7c21bf381eba774f31f2.jpg,640,360,occupied,343,196,372,221
parking_lot_1_mp4-123_jpg.rf.999287481e6e7c21bf381eba774f31f2.jpg,640,360,occupied,303,203,333,238
parking_lot_1_mp4-123_jpg.rf.999287481e6e7c21bf381eba774f31f2.jpg,640,360,occupied,122,212,153,236
parking_lot_1_mp4-123_jpg.rf.999287481e6e7c21bf381eba774f31f2.jpg,640,360,occupied,503,207,552,241
parking_lot_1_mp4-123_jpg.rf.999287481e6e7c21bf381eba774f31f2.jpg,640,360,occupied,30,216,56,238
parking_lot_1_mp4-123_jpg.rf.999287481e6e7c21bf381eba774f31f2.jpg,640,360,occupied,216,214,251,240
parking_lot_1_mp4-123_jpg.rf.999287481e6e7c21bf381eba774f31f2.jpg,640,360,free,257,215,286,241
parking_lot_1_mp4-123_jpg.rf.999287481e6e7c21bf381eba774f31f2.jpg,640,360,free,80,221,107,237
parking_lot_1_mp4-123_jpg.rf.999287481e6e7c21bf381eba774f31f2.jpg,640,360,occupied,430,214,467,250
parking_lot_1_mp4-123_jpg.rf.999287481e6e7c21bf381eba774f31f2.jpg,640,360,occupied,383,218,419,253
parking_lot_1_mp4-123_jpg.rf.999287481e6e7c21bf381eba774f31f2.jpg,640,360,occupied,170,223,214,259
parking_lot_1_mp4-123_jpg.rf.999287481e6e7c21bf381eba774f31f2.jpg,640,360,occupied,337,225,383,260
parking_lot_1_mp4-123_jpg.rf.999287481e6e7c21bf381eba774f31f2.jpg,640,360,free,478,231,502,257
parking_lot_1_mp4-123_jpg.rf.999287481e6e7c21bf381eba774f31f2.jpg,640,360,occupied,62,233,102,275
parking_lot_1_mp4-123_jpg.rf.999287481e6e7c21bf381eba774f31f2.jpg,640,360,occupied,127,239,163,269
parking_lot_1_mp4-123_jpg.rf.999287481e6e7c21bf381eba774f31f2.jpg,640,360,occupied,9,239,48,270
parking_lot_1_mp4-123_jpg.rf.999287481e6e7c21bf381eba774f31f2.jpg,640,360,free,282,244,323,281
parking_lot_1_mp4-123_jpg.rf.999287481e6e7c21bf381eba774f31f2.jpg,640,360,free,235,246,273,280
parking_lot_1_mp4-123_jpg.rf.999287481e6e7c21bf381eba774f31f2.jpg,640,360,occupied,576,271,635,326
parking_lot_1_mp4-123_jpg.rf.999287481e6e7c21bf381eba774f31f2.jpg,640,360,occupied,502,285,561,326
parking_lot_1_mp4-123_jpg.rf.999287481e6e7c21bf381eba774f31f2.jpg,640,360,occupied,371,278,429,348
parking_lot_1_mp4-123_jpg.rf.999287481e6e7c21bf381eba774f31f2.jpg,640,360,occupied,445,287,496,341
parking_lot_1_mp4-123_jpg.rf.999287481e6e7c21bf381eba774f31f2.jpg,640,360,occupied,285,296,356,358
parking_lot_1_mp4-123_jpg.rf.999287481e6e7c21bf381eba774f31f2.jpg,640,360,occupied,41,302,108,359
parking_lot_1_mp4-123_jpg.rf.999287481e6e7c21bf381eba774f31f2.jpg,640,360,free,209,308,275,358
parking_lot_1_mp4-123_jpg.rf.999287481e6e7c21bf381eba774f31f2.jpg,640,360,occupied,133,314,200,358
carpark_mp4-6_jpg.rf.898a84ae516cffba94f904e308f8e71c.jpg,640,360,free,331,227,354,237
carpark_mp4-6_jpg.rf.898a84ae516cffba94f904e308f8e71c.jpg,640,360,free,305,229,324,240
carpark_mp4-6_jpg.rf.898a84ae516cffba94f904e308f8e71c.jpg,640,360,free,358,228,374,240
carpark_mp4-6_jpg.rf.898a84ae516cffba94f904e308f8e71c.jpg,640,360,free,249,230,265,239
carpark_mp4-6_jpg.rf.898a84ae516cffba94f904e308f8e71c.jpg,640,360,free,277,230,299,239
carpark_mp4-6_jpg.rf.898a84ae516cffba94f904e308f8e71c.jpg,640,360,free,416,230,440,239
carpark_mp4-6_jpg.rf.898a84ae516cffba94f904e308f8e71c.jpg,640,360,free,387,232,407,239
carpark_mp4-6_jpg.rf.898a84ae516cffba94f904e308f8e71c.jpg,640,360,free,218,233,239,241
carpark_mp4-6_jpg.rf.898a84ae516cffba94f904e308f8e71c.jpg,640,360,occupied,175,226,202,250
carpark_mp4-6_jpg.rf.898a84ae516cffba94f904e308f8e71c.jpg,640,360,free,334,239,360,256
carpark_mp4-6_jpg.rf.898a84ae516cffba94f904e308f8e71c.jpg,640,360,free,233,241,261,256
carpark_mp4-6_jpg.rf.898a84ae516cffba94f904e308f8e71c.jpg,640,360,free,431,242,458,254
carpark_mp4-6_jpg.rf.898a84ae516cffba94f904e308f8e71c.jpg,640,360,free,369,242,394,255
carpark_mp4-6_jpg.rf.898a84ae516cffba94f904e308f8e71c.jpg,640,360,free,401,241,424,256
carpark_mp4-6_jpg.rf.898a84ae516cffba94f904e308f8e71c.jpg,640,360,free,205,240,230,258
carpark_mp4-6_jpg.rf.898a84ae516cffba94f904e308f8e71c.jpg,640,360,free,267,240,296,258
carpark_mp4-6_jpg.rf.898a84ae516cffba94f904e308f8e71c.jpg,640,360,free,303,243,329,258
carpark_mp4-6_jpg.rf.898a84ae516cffba94f904e308f8e71c.jpg,640,360,occupied,103,254,144,282
carpark_mp4-6_jpg.rf.898a84ae516cffba94f904e308f8e71c.jpg,640,360,free,259,261,295,280
carpark_mp4-6_jpg.rf.898a84ae516cffba94f904e308f8e71c.jpg,640,360,free,209,263,247,287
carpark_mp4-6_jpg.rf.898a84ae516cffba94f904e308f8e71c.jpg,640,360,free,403,266,441,286
carpark_mp4-6_jpg.rf.898a84ae516cffba94f904e308f8e71c.jpg,640,360,occupied,589,259,639,305
carpark_mp4-6_jpg.rf.898a84ae516cffba94f904e308f8e71c.jpg,640,360,occupied,307,262,346,308
carpark_mp4-6_jpg.rf.898a84ae516cffba94f904e308f8e71c.jpg,640,360,occupied,361,266,401,309
carpark_mp4-6_jpg.rf.898a84ae516cffba94f904e308f8e71c.jpg,640,360,occupied,469,263,521,313
carpark_mp4-6_jpg.rf.898a84ae516cffba94f904e308f8e71c.jpg,640,360,occupied,131,271,180,309
carpark_mp4-6_jpg.rf.898a84ae516cffba94f904e308f8e71c.jpg,640,360,free,552,287,586,309
carpark_mp4-6_jpg.rf.898a84ae516cffba94f904e308f8e71c.jpg,640,360,free,76,286,112,311
carpark_mp4-6_jpg.rf.898a84ae516cffba94f904e308f8e71c.jpg,640,360,free,255,283,296,317
carpark_mp4-6_jpg.rf.898a84ae516cffba94f904e308f8e71c.jpg,640,360,free,423,290,467,317
carpark_mp4-6_jpg.rf.898a84ae516cffba94f904e308f8e71c.jpg,640,360,free,188,288,233,319
carpark_mp4-6_jpg.rf.898a84ae516cffba94f904e308f8e71c.jpg,640,360,occupied,581,321,639,359
carpark_mp4-6_jpg.rf.898a84ae516cffba94f904e308f8e71c.jpg,640,360,occupied,493,325,556,359
carpark_mp4-6_jpg.rf.898a84ae516cffba94f904e308f8e71c.jpg,640,360,occupied,264,331,325,359
GOPR6620_JPG.rf.929c7439d42ebbef6c6fb19e0bfc346d.jpg,640,480,occupied,502,147,541,204
GOPR6620_JPG.rf.929c7439d42ebbef6c6fb19e0bfc346d.jpg,640,480,free,106,170,154,202
GOPR6620_JPG.rf.929c7439d42ebbef6c6fb19e0bfc346d.jpg,640,480,occupied,190,174,264,225
GOPR6620_JPG.rf.929c7439d42ebbef6c6fb19e0bfc346d.jpg,640,480,occupied,60,178,115,236
GOPR6620_JPG.rf.929c7439d42ebbef6c6fb19e0bfc346d.jpg,640,480,occupied,134,194,209,269
GOPR6620_JPG.rf.929c7439d42ebbef6c6fb19e0bfc346d.jpg,640,480,occupied,99,236,165,323
GOPR6620_JPG.rf.929c7439d42ebbef6c6fb19e0bfc346d.jpg,640,480,occupied,0,304,59,409
GOPR6620_JPG.rf.929c7439d42ebbef6c6fb19e0bfc346d.jpg,640,480,occupied,396,335,559,437
GOPR6620_JPG.rf.929c7439d42ebbef6c6fb19e0bfc346d.jpg,640,480,occupied,242,68,263,90
GOPR6620_JPG.rf.929c7439d42ebbef6c6fb19e0bfc346d.jpg,640,480,occupied,260,72,295,100
GOPR6620_JPG.rf.929c7439d42ebbef6c6fb19e0bfc346d.jpg,640,480,occupied,290,78,324,109
GOPR6620_JPG.rf.929c7439d42ebbef6c6fb19e0bfc346d.jpg,640,480,occupied,314,87,355,124
GOPR6620_JPG.rf.929c7439d42ebbef6c6fb19e0bfc346d.jpg,640,480,occupied,342,98,386,126
GOPR6620_JPG.rf.929c7439d42ebbef6c6fb19e0bfc346d.jpg,640,480,occupied,101,105,140,134
GOPR6620_JPG.rf.929c7439d42ebbef6c6fb19e0bfc346d.jpg,640,480,occupied,382,103,426,141
GOPR6620_JPG.rf.929c7439d42ebbef6c6fb19e0bfc346d.jpg,640,480,occupied,74,119,105,152
GOPR6620_JPG.rf.929c7439d42ebbef6c6fb19e0bfc346d.jpg,640,480,occupied,422,120,465,159
GOPR6620_JPG.rf.929c7439d42ebbef6c6fb19e0bfc346d.jpg,640,480,occupied,140,128,199,180
GOPR6620_JPG.rf.929c7439d42ebbef6c6fb19e0bfc346d.jpg,640,480,free,46,141,77,168
GOPR6620_JPG.rf.929c7439d42ebbef6c6fb19e0bfc346d.jpg,640,480,occupied,463,137,496,174
parking3_mp4-200_jpg.rf.8ffed63d28488ded3c25ca16a4857427.jpg,640,512,occupied,1,162,92,366
parking3_mp4-200_jpg.rf.8ffed63d28488ded3c25ca16a4857427.jpg,640,512,free,176,293,297,440
parking3_mp4-200_jpg.rf.8ffed63d28488ded3c25ca16a4857427.jpg,640,512,free,378,285,519,487
parking3_mp4-200_jpg.rf.8ffed63d28488ded3c25ca16a4857427.jpg,640,512,occupied,187,26,272,116
parking3_mp4-200_jpg.rf.8ffed63d28488ded3c25ca16a4857427.jpg,640,512,occupied,82,34,158,110
parking3_mp4-200_jpg.rf.8ffed63d28488ded3c25ca16a4857427.jpg,640,512,occupied,0,46,66,126
parking3_mp4-200_jpg.rf.8ffed63d28488ded3c25ca16a4857427.jpg,640,512,occupied,365,47,470,151
parking3_mp4-200_jpg.rf.8ffed63d28488ded3c25ca16a4857427.jpg,640,512,free,516,89,595,185
parking3_mp4-137_jpg.rf.8dcb9e414afa3b2db4a0eac912c00d8c.jpg,640,512,free,508,105,596,188
parking3_mp4-137_jpg.rf.8dcb9e414afa3b2db4a0eac912c00d8c.jpg,640,512,occupied,4,158,87,359
parking3_mp4-137_jpg.rf.8dcb9e414afa3b2db4a0eac912c00d8c.jpg,640,512,free,162,272,303,449
parking3_mp4-137_jpg.rf.8dcb9e414afa3b2db4a0eac912c00d8c.jpg,640,512,free,368,291,533,478
parking3_mp4-137_jpg.rf.8dcb9e414afa3b2db4a0eac912c00d8c.jpg,640,512,occupied,184,32,266,116
parking3_mp4-137_jpg.rf.8dcb9e414afa3b2db4a0eac912c00d8c.jpg,640,512,occupied,75,43,161,115
parking3_mp4-137_jpg.rf.8dcb9e414afa3b2db4a0eac912c00d8c.jpg,640,512,occupied,2,50,63,129
parking3_mp4-137_jpg.rf.8dcb9e414afa3b2db4a0eac912c00d8c.jpg,640,512,occupied,363,42,457,142
parking3_mp4-137_jpg.rf.8dcb9e414afa3b2db4a0eac912c00d8c.jpg,640,512,free,286,70,350,147
GOPR6644_JPG.rf.852b0fa2b754ab71b19ba217820ac3b9.jpg,640,480,occupied,266,143,325,187
GOPR6644_JPG.rf.852b0fa2b754ab71b19ba217820ac3b9.jpg,640,480,occupied,150,148,224,187
GOPR6644_JPG.rf.852b0fa2b754ab71b19ba217820ac3b9.jpg,640,480,occupied,287,169,349,223
GOPR6644_JPG.rf.852b0fa2b754ab71b19ba217820ac3b9.jpg,640,480,occupied,145,173,239,233
GOPR6644_JPG.rf.852b0fa2b754ab71b19ba217820ac3b9.jpg,640,480,free,331,211,391,254
GOPR6644_JPG.rf.852b0fa2b754ab71b19ba217820ac3b9.jpg,640,480,free,185,224,241,260
GOPR6644_JPG.rf.852b0fa2b754ab71b19ba217820ac3b9.jpg,640,480,occupied,364,222,465,296
GOPR6644_JPG.rf.852b0fa2b754ab71b19ba217820ac3b9.jpg,640,480,occupied,180,258,302,337
GOPR6644_JPG.rf.852b0fa2b754ab71b19ba217820ac3b9.jpg,640,480,free,433,285,506,355
GOPR6644_JPG.rf.852b0fa2b754ab71b19ba217820ac3b9.jpg,640,480,occupied,209,328,334,418
GOPR6644_JPG.rf.852b0fa2b754ab71b19ba217820ac3b9.jpg,640,480,occupied,473,335,566,432
GOPR6644_JPG.rf.852b0fa2b754ab71b19ba217820ac3b9.jpg,640,480,free,305,386,375,467
GOPR6644_JPG.rf.852b0fa2b754ab71b19ba217820ac3b9.jpg,640,480,free,546,402,607,465
GOPR6644_JPG.rf.852b0fa2b754ab71b19ba217820ac3b9.jpg,640,480,free,386,429,478,479
GOPR6644_JPG.rf.852b0fa2b754ab71b19ba217820ac3b9.jpg,640,480,occupied,129,100,186,114
GOPR6644_JPG.rf.852b0fa2b754ab71b19ba217820ac3b9.jpg,640,480,occupied,218,94,271,129
GOPR6644_JPG.rf.852b0fa2b754ab71b19ba217820ac3b9.jpg,640,480,occupied,124,114,179,141
GOPR6644_JPG.rf.852b0fa2b754ab71b19ba217820ac3b9.jpg,640,480,free,242,123,277,143
GOPR6644_JPG.rf.852b0fa2b754ab71b19ba217820ac3b9.jpg,640,480,occupied,123,138,177,174
GOPR6644_JPG.rf.852b0fa2b754ab71b19ba217820ac3b9.jpg,640,480,free,243,146,273,170
parking3_mp4-16_jpg.rf.95158727c6b1eaf8a5f74cf30db79f22.jpg,640,512,occupied,0,167,76,353
parking3_mp4-16_jpg.rf.95158727c6b1eaf8a5f74cf30db79f22.jpg,640,512,free,167,273,305,443
parking3_mp4-16_jpg.rf.95158727c6b1eaf8a5f74cf30db79f22.jpg,640,512,free,372,310,519,480
parking3_mp4-16_jpg.rf.95158727c6b1eaf8a5f74cf30db79f22.jpg,640,512,occupied,74,26,156,100
parking3_mp4-16_jpg.rf.95158727c6b1eaf8a5f74cf30db79f22.jpg,640,512,occupied,173,28,265,121
parking3_mp4-16_jpg.rf.95158727c6b1eaf8a5f74cf30db79f22.jpg,640,512,occupied,3,50,61,114
